Fecha,VCP,Fondo,Moneda,Categoria,Riesgo,Horizonte,Liquidacion
2026-06-19 00:00:00,"2,17343",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-06-19 00:00:00,"1,02501",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-06-19 00:00:00,"14,18788",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"1,00197",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"1,53659",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"1,01324",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-06-19 00:00:00,"53,86340",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"1,41503",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"1,16006",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-06-19 00:00:00,"232,90704",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"17,69075",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-19 00:00:00,"1,07124",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"0,99995",Estrategia VI,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"1,09570",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-06-19 00:00:00,"117,74403",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"1,06756",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"1,19433",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-06-19 00:00:00,"2,02776",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-06-19 00:00:00,"1,04209",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"12,49925",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-06-19 00:00:00,"9,67044",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"40,52186",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-19 00:00:00,"732,05922",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-06-19 00:00:00,"1,50166",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-06-19 00:00:00,"1,66331",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-18 00:00:00,"170,99771",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-18 00:00:00,"235,21354",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-06-18 00:00:00,"71,18662",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,33011",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,39606",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-06-18 00:00:00,"2,30450",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,16746",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,05268",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-06-18 00:00:00,"165,56076",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"20,23648",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"2,16973",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-06-18 00:00:00,"1,02498",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-06-18 00:00:00,"14,16448",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,00087",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,53492",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,01266",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-06-18 00:00:00,"53,77814",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,41399",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,15952",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-06-18 00:00:00,"231,27741",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"17,95878",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-18 00:00:00,"1,07121",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,09597",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-06-18 00:00:00,"117,70037",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,06702",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"1,19363",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-06-18 00:00:00,"2,02561",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-06-18 00:00:00,"1,04142",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"12,49323",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-06-18 00:00:00,"9,63113",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"40,41506",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-18 00:00:00,"731,84614",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-06-18 00:00:00,"1,50304",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-06-18 00:00:00,"1,65458",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-17 00:00:00,"168,88483",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-17 00:00:00,"235,11772",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-06-17 00:00:00,"71,16124",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,32222",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,39499",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-06-17 00:00:00,"2,29181",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,16841",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,05261",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-06-17 00:00:00,"165,69551",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"20,26023",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"2,16693",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-06-17 00:00:00,"1,02496",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-06-17 00:00:00,"14,14876",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,00076",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,53249",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,01378",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-06-17 00:00:00,"53,75472",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,41679",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,15956",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-06-17 00:00:00,"229,62901",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"17,68484",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-17 00:00:00,"1,07299",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,08808",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-06-17 00:00:00,"117,76736",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,06855",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"1,19363",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-06-17 00:00:00,"2,02454",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-06-17 00:00:00,"1,04067",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"12,48724",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-06-17 00:00:00,"9,59207",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"40,35104",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-17 00:00:00,"729,00315",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-06-17 00:00:00,"1,49713",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-06-17 00:00:00,"1,64235",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-16 00:00:00,"166,91450",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-16 00:00:00,"235,18688",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-06-16 00:00:00,"71,15754",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,31770",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,39414",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-06-16 00:00:00,"2,27993",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,16858",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,05233",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-06-16 00:00:00,"165,56767",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"20,07617",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"2,16640",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-06-16 00:00:00,"1,02493",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-06-16 00:00:00,"14,13753",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"0,99946",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,53051",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,01171",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-06-16 00:00:00,"53,74129",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,41645",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,15968",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-06-16 00:00:00,"228,91728",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"17,48847",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-16 00:00:00,"1,07258",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,10084",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-06-16 00:00:00,"117,71401",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,06853",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"1,19360",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-06-16 00:00:00,"2,02560",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-06-16 00:00:00,"1,03992",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"12,48118",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-06-16 00:00:00,"9,57630",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"40,33279",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-16 00:00:00,"726,75889",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-06-16 00:00:00,"1,50252",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-06-16 00:00:00,"1,63735",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-12 00:00:00,"172,09631",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-12 00:00:00,"235,19512",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-06-12 00:00:00,"71,05897",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,31512",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,39158",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-06-12 00:00:00,"2,27131",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,16839",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,05195",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-06-12 00:00:00,"165,79769",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"20,08298",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"2,17092",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-06-12 00:00:00,"1,02483",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-06-12 00:00:00,"14,14775",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"0,99929",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,53100",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,01221",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-06-12 00:00:00,"53,84616",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,41621",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,15949",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-06-12 00:00:00,"228,26295",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"17,92158",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-12 00:00:00,"1,07191",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,08795",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-06-12 00:00:00,"117,92411",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,06743",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"1,19311",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-06-12 00:00:00,"2,02340",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-06-12 00:00:00,"1,03683",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"12,45738",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-06-12 00:00:00,"9,60317",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"40,35893",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-12 00:00:00,"731,14130",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-06-12 00:00:00,"1,50656",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-06-12 00:00:00,"1,63448",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-11 00:00:00,"171,93696",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-11 00:00:00,"234,96214",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-06-11 00:00:00,"71,02419",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,31212",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,38968",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-06-11 00:00:00,"2,26603",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,16811",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,05114",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-06-11 00:00:00,"165,48801",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"19,90068",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"2,16552",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-06-11 00:00:00,"1,02480",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-06-11 00:00:00,"14,14101",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"0,99776",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,52903",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,01103",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-06-11 00:00:00,"53,79135",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,41520",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,15949",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-06-11 00:00:00,"228,20878",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"17,86571",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-11 00:00:00,"1,07104",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,08186",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-06-11 00:00:00,"117,79144",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,06756",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"1,19249",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-06-11 00:00:00,"2,02315",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-06-11 00:00:00,"1,03620",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"12,45136",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-06-11 00:00:00,"9,58832",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"40,36705",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-11 00:00:00,"731,55289",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-06-11 00:00:00,"1,50002",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-06-11 00:00:00,"1,63374",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-10 00:00:00,"161,85901",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-10 00:00:00,"234,74619",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-06-10 00:00:00,"70,96104",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,32151",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,38869",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2026-06-10 00:00:00,"2,28113",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,16796",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,05085",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2026-06-10 00:00:00,"165,02039",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"19,78016",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"2,15604",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2026-06-10 00:00:00,"1,02478",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2026-06-10 00:00:00,"14,10808",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,00000",Balanz Performance XII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,52778",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,00987",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2026-06-10 00:00:00,"53,51940",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,41607",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,16007",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2026-06-10 00:00:00,"228,99027",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"16,78301",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-10 00:00:00,"1,07069",Estrategia V,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,06421",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2026-06-10 00:00:00,"117,44955",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,06851",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"1,19210",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2026-06-10 00:00:00,"2,02056",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2026-06-10 00:00:00,"1,03545",Mercado libre FCICC,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"12,44531",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2026-06-10 00:00:00,"9,60812",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"40,27031",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2026-06-10 00:00:00,"722,07913",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2026-06-10 00:00:00,"1,46378",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2026-06-10 00:00:00,"1,65309",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-09 00:00:00,"161,64914",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2026-06-09 00:00:00,"234,56359",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2026-06-09 00:00:00,"70,91453",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
